Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AKRHA,2021.10,6676,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.11,6836,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.12,6838,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.01,6619,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.02,6683,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.03,6776,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.04,6721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.05,6717,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.06,6835,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.07,6816,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.08,6927,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.09,6944,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.10,7093,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.11,7152,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2022.12,7227,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.01,6818,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.02,7104,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.03,7252,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.04,7280,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.05,7313,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.06,7362,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2023.07,7283,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRIA,2019.05,11242,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.06,11333,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.07,11314,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.08,11346,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.09,11565,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.10,11591,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.11,11800,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.12,11953,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.01,11165,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.02,11614,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.03,11812,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.04,11504,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.05,11633,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.06,11685,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.07,11574,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.08,11856,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.09,11987,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.10,12202,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.11,12069,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.12,12292,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.01,11369,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.02,11669,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.03,11922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.04,11953,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.05,11938,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.06,12124,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.07,12051,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.08,12135,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.09,12353,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.10,12489,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.11,12645,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2021.12,12583,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.01,12298,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.02,12362,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.03,12672,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.04,12523,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.05,12573,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.06,12734,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.07,12702,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.08,12924,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.09,12990,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.10,13115,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.11,13300,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2022.12,13442,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.01,12720,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.02,13208,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.03,13542,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.04,13492,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.05,13576,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.06,13729,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2023.07,13567,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRJA,2019.05,1326,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.06,1284,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.07,1280,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.08,1285,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.09,1312,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.10,1303,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.11,1403,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.12,1407,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.01,1286,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.02,1359,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.03,1411,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.04,1301,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.05,1325,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.06,1331,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.07,1298,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.08,1345,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.09,1339,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.10,1369,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.11,1342,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.12,1384,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.01,1255,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.02,1335,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.03,1421,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.04,1377,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.05,1363,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.06,1386,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.07,1374,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.08,1380,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.09,1402,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.10,1449,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.11,1494,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2021.12,1469,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.01,1392,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.02,1439,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.03,1513,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.04,1482,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.05,1456,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.06,1451,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.07,1452,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.08,1456,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.09,1488,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.10,1535,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.11,1572,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2022.12,1605,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.01,1480,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.02,1577,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.03,1666,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.04,1579,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.05,1563,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.06,1562,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2023.07,1530,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRKA,2019.05,1096,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.06,1101,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.07,1105,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.08,1095,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.09,1107,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.10,1103,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.11,1147,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.12,1152,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.01,1079,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.02,1100,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.03,1141,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.04,1077,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.05,1086,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.06,1084,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.07,1068,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.08,1070,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.09,1074,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.10,1104,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.11,1089,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.12,1090,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.01,1027,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.02,1051,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.03,1086,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.04,1073,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.05,1063,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.06,1089,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.07,1078,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.08,1089,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.09,1110,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.10,1131,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2021.11,1155,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
